"Contact.ID","blank","others","emails","mails","calls","meetings","presentations","events","Total.Household.Gifts","Gave","bulk_email"
"0039000001RGsBd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RGsJD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RH377",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RH6w6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Ri3bb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Rimt4",0,0,2,0,0,0,0,0,712900.37,TRUE,FALSE
"0039000001RjASt",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RjioO",1,0,0,0,0,0,0,0,34695,TRUE,FALSE
"0039000001RjWQU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RjXE5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RjYdS",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RjyIM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Rk01c",0,1,0,1,0,0,0,0,310000,TRUE,FALSE
"0039000001Rk08i",0,0,16,0,0,1,0,0,0,FALSE,TRUE
"0039000001RlRar",0,0,9,0,1,0,0,0,61800,TRUE,FALSE
"0039000001rLuXY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001RlZ2w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rM7h0",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001rM7hy",0,0,5,0,0,1,0,0,0,FALSE,FALSE
"0039000001rM9Xz",0,1,1,0,0,1,0,0,62500,TRUE,FALSE
"0039000001rMHC7",0,0,5,0,0,0,0,0,1030,TRUE,FALSE
"0039000001rMkhh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMkpb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMkq5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMkqe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMkqK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMksV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rMkt4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN8RL",0,0,2,0,0,0,0,0,1000,TRUE,FALSE
"0039000001rN8ST",0,0,36,0,0,2,0,0,3000,TRUE,TRUE
"0039000001rN9or",0,0,4,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9ot",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9ou",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9ov",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9ow",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9ox",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9oy",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9oz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9p9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9pA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9pB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9pC",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9pD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rN9pE",0,0,4,0,0,0,0,0,2000,TRUE,FALSE
"0039000001rNjbd",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001rNjdt",0,0,7,0,0,1,0,0,788.4,TRUE,FALSE
"0039000001rNMEV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rNNEs",0,0,2,0,0,0,0,0,200,TRUE,FALSE
"0039000001rNrnq",0,0,3,0,0,0,0,0,5000,TRUE,FALSE
"0039000001rNsU1",0,0,6,0,0,2,0,0,0,FALSE,FALSE
"0039000001rOdQL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rOjEy",1,0,0,0,0,0,0,0,282568.59,TRUE,FALSE
"0039000001rPawN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rPcyJ",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001rPdT1",1,0,0,0,0,0,0,0,37500,TRUE,FALSE
"0039000001rPLNY",1,0,0,0,0,0,0,0,360,TRUE,FALSE
"0039000001rPRuE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001rPRwA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001sdfok",0,1,26,0,0,1,0,0,32445,TRUE,TRUE
"0039000001sdmav",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001sdrPx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001sdrVH",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001seddC",0,0,1,0,1,1,0,0,104400,TRUE,FALSE
"0039000001seddW",0,0,2,0,0,0,0,0,16070.3,TRUE,FALSE
"0039000001sedST",0,0,1,0,0,0,0,0,104400,TRUE,FALSE
"0039000001sedX9",1,0,0,0,0,0,0,0,16070.3,TRUE,FALSE
"0039000001seKix",1,0,0,0,0,0,0,0,1581,TRUE,FALSE
"0039000001seUGS",0,0,17,0,0,1,0,0,41643.85,TRUE,TRUE
"0039000001seUHu",0,0,14,0,0,0,0,0,49950,TRUE,TRUE
"0039000001seUw5",0,0,6,0,0,0,0,0,73000,TRUE,FALSE
"0039000001seUxN",0,1,17,0,0,0,0,0,10240,TRUE,TRUE
"0039000001SFF3y",1,0,0,0,0,0,0,0,1800,TRUE,FALSE
"0039000001sfJDR",0,0,10,0,0,3,0,0,148000,TRUE,TRUE
"0039000001sfJPI",1,0,0,0,0,0,0,0,279.13,TRUE,FALSE
"0039000001sfNsR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001SFoOI",0,0,14,0,0,1,0,0,18000,TRUE,TRUE
"0039000001sgwar",0,0,21,0,0,0,0,0,55195.01,TRUE,TRUE
"0039000001sgwhC",0,0,32,0,0,1,0,0,107000,TRUE,TRUE
"0039000001tfhwT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tfmPQ",0,0,4,0,0,0,0,0,2500,TRUE,FALSE
"0039000001thkSF",0,0,10,0,0,0,0,0,0,FALSE,TRUE
"0039000001thltC",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001thmaR",1,0,0,0,0,0,0,0,3806.72,TRUE,FALSE
"0039000001thmFd",0,1,31,0,0,0,0,0,4650,TRUE,TRUE
"0039000001Tnauc",1,0,0,0,0,0,0,0,300,TRUE,FALSE
"0039000001tnFC9",0,0,4,0,0,0,0,0,0,FALSE,FALSE
"0039000001tnLPp",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tnLPz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tnLQJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tnP3W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tnQCM",0,0,18,0,0,0,0,0,107000,TRUE,TRUE
"0039000001tnQjf",0,0,1,0,0,0,0,0,103,TRUE,FALSE
"0039000001tnvmk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tod1T",0,0,4,0,0,0,0,0,65500,TRUE,FALSE
"0039000001toEN1",0,0,1,0,0,0,0,0,50000,TRUE,FALSE
"0039000001toewk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toewV",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"0039000001ToHGN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toiB0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toIjp",1,0,0,0,0,0,0,0,5150,TRUE,FALSE
"0039000001toIkE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toIkT",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001toIl7",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001toIlH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toIm5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toImj",0,0,5,0,0,0,0,0,0,FALSE,FALSE
"0039000001toInN",1,0,0,0,0,0,0,0,3230,TRUE,FALSE
"0039000001tolRr",0,0,4,0,0,0,0,0,4232.15,TRUE,FALSE
"0039000001toOWn",0,0,12,0,0,1,0,0,61500,TRUE,TRUE
"0039000001toSKv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSLj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSN6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSQy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSRN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSRr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSRX",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSSa",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001toSSQ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tovrL",0,0,2,0,0,0,0,0,50000,TRUE,FALSE
"0039000001tp1c5",1,0,0,0,0,0,0,0,33056,TRUE,FALSE
"0039000001tp1eL",0,0,0,0,0,0,1,0,0,FALSE,FALSE
"0039000001tp1ep",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp1ez",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp4nC",0,0,1,0,0,1,0,0,0,FALSE,FALSE
"0039000001tp4ng",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"0039000001tp6Ns",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"0039000001tp8xP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp8yI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp8z1",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp8zu",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp8zV",1,0,0,0,0,0,0,0,775,TRUE,FALSE
"0039000001tp909",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp90x",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp90Y",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp91q",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp92y",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp94f",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp954",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp95T",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp98c",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9An",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9AO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9BR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9Fd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9Ir",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tp9Ja",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpcbe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpjoG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpJR4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpJRs",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpJSW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpQpl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpRYW",0,0,1,0,0,0,0,0,16000,TRUE,FALSE
"0039000001tpRyx",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001tpYa1",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tqo38",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001tqT6D",0,0,0,0,0,0,1,0,0,FALSE,FALSE
"0039000001TruuT",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Truy2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Uc4d2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Uc4fr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Uc4ig",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001UekBV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Uf0KO",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"0039000001UfGXB",1,0,0,0,0,0,0,0,81260,TRUE,FALSE
"0039000001Vt1e0",0,0,6,0,0,0,1,0,5070,TRUE,FALSE
"0039000001VtabY",0,0,4,0,0,0,0,0,35000,TRUE,FALSE
"0039000001VtV1C",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001VtVYH",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"0039000001VtWMD",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001X5isW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001X5ixl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001X5Z5b",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001X6HPV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xRb7e",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001Xrd8L",0,0,5,0,0,0,0,0,174630,TRUE,FALSE
"0039000001XrhYk",0,2,0,0,0,0,0,0,120000,TRUE,FALSE
"0039000001xRn6L",0,1,0,0,0,0,0,0,399.13,TRUE,FALSE
"0039000001XrzNq",0,0,10,0,0,0,0,0,139500,TRUE,TRUE
"0039000001xSqim",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"0039000001xSqkA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xSqko",0,0,3,0,0,1,0,0,0,FALSE,FALSE
"0039000001xSqmL",0,0,3,0,0,2,0,0,1030,TRUE,FALSE
"0039000001xSqZ2",0,0,6,0,0,1,0,0,13933,TRUE,FALSE
"0039000001xT1dg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xT1ey",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xT1gf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xT1Gh",0,0,5,0,0,1,0,0,0,FALSE,FALSE
"0039000001xT1KK",0,0,1,0,0,1,0,0,0,FALSE,FALSE
"0039000001xTAdW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTArJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTe3X",0,0,1,0,0,0,0,0,28698.64,TRUE,FALSE
"0039000001xTF0i",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTF2K",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTFOQ",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTJxm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTRW9",0,0,5,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTRWJ",1,0,0,0,0,0,0,0,10000,TRUE,FALSE
"0039000001xTW2a",0,0,1,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW2b",0,0,1,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW2c",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW2k",0,0,1,0,0,0,0,0,193.75,TRUE,FALSE
"0039000001xTW2q",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW2r",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW2w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW2z",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW38",0,0,1,0,0,0,0,0,1550,TRUE,FALSE
"0039000001xTW39",0,0,1,0,0,0,0,0,1550,TRUE,FALSE
"0039000001xTW3a",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3b",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3c",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3d",0,0,1,0,0,0,0,0,9579,TRUE,FALSE
"0039000001xTW3e",0,0,2,0,0,0,0,0,9579,TRUE,FALSE
"0039000001xTW3f",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3F",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3g",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3G",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3h",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3H",0,0,2,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW3i",0,0,1,0,0,0,0,0,1937.5,TRUE,FALSE
"0039000001xTW3I",1,0,0,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW3j",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3J",0,0,1,0,0,0,0,0,2712.5,TRUE,FALSE
"0039000001xTW3k",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3K",0,1,0,0,0,0,0,0,2712.5,TRUE,FALSE
"0039000001xTW3l",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3L",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3m",0,0,1,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW3M",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3n",1,0,0,0,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW3o",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3p",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3P",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3q",0,0,2,0,0,0,0,0,3991.25,TRUE,FALSE
"0039000001xTW3Q",0,0,1,0,0,0,0,0,1937.5,TRUE,FALSE
"0039000001xTW3r",1,0,0,0,0,0,0,0,3991.25,TRUE,FALSE
"0039000001xTW3R",0,0,2,0,0,0,0,0,1937.5,TRUE,FALSE
"0039000001xTW3s",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3S",0,0,1,0,0,0,0,0,775,TRUE,FALSE
"0039000001xTW3t",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3T",0,0,1,0,0,0,0,0,775,TRUE,FALSE
"0039000001xTW3u",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3U",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3v",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3V",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3W",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3x",0,0,4,0,0,0,0,0,1596.5,TRUE,FALSE
"0039000001xTW3X",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3y",1,0,0,0,0,0,0,0,1596.5,TRUE,FALSE
"0039000001xTW3Y",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3z",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW3Z",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW40",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW41",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW44",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW45",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW48",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW49",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW4A",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW4B",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW4C",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW4D",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW65",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTW6o",0,0,1,1,0,0,0,0,3875,TRUE,FALSE
"0039000001xTW78",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTwU3",0,0,12,0,0,0,0,0,0,FALSE,TRUE
"0039000001xTyqO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xTyxe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUA1k",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUA8N",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUA9u",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAa3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAac",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAAi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAaw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUABg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAbL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUACK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAcn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUACy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUADI",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAdR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAeK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAEQ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAet",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAf8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAfr",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAgk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAh9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAhd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAhJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAHK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAhs",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAHy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAIm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAJf",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAJL",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAki",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAKJ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAl2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUALg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUALM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAN3",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAP4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAQ7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAQl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUARa",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAS9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUATR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUATv",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAV8",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAVc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAWV",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAWz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAXE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAY2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAyB",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAYg",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAYH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAZA",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUAZZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUg1u",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUG2X",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUMN2",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUMNq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUMPo",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUOaf",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"0039000001xUOXg",0,0,1,0,1,2,0,0,193750,TRUE,FALSE
"0039000001xUqbc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xUWOw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000001xVAKs",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"0039000001xVALb",0,0,2,2,0,1,0,0,232500,TRUE,FALSE
"0039000001xVANS",0,0,2,0,0,2,0,0,7750,TRUE,FALSE
"0039000001xVAPJ",0,0,4,1,1,4,0,0,271250,TRUE,FALSE
"0039000001xVF4S",0,0,3,0,0,0,0,0,13400,TRUE,FALSE
"0039000001xVF5L",0,0,3,0,0,0,0,0,0,FALSE,FALSE
"0039000001xVIgT",1,0,0,0,0,0,0,0,100,TRUE,FALSE
"0039000001ymjTo",1,0,0,0,0,0,0,0,500,TRUE,FALSE
"0039000001ymlhd",1,0,0,0,0,0,0,0,2250,TRUE,FALSE
"0039000001Z5hBX",1,0,0,0,0,0,0,0,2500,TRUE,FALSE
"0039000001Z5ijV",1,0,0,0,0,0,0,0,500,TRUE,FALSE
"0039000001Z5ips",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"0039000001Z5ipx",1,0,0,0,0,0,0,0,2000,TRUE,FALSE
"0039000001Z5iqC",1,0,0,0,0,0,0,0,3500,TRUE,FALSE
"0039000001Z5is3",1,0,0,0,0,0,0,0,100,TRUE,FALSE
"0039000001Z6COR",0,0,10,0,0,1,0,0,40000,TRUE,TRUE
