Household: Household ID,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017
a009000002DpT0A,0,0,1,0,0
a009000002DpWcf,0,0,2,0,0
a009000002DpX0A,0,0,2,0,0
a009000002DrNYy,0,0,2,3,0
a009000002DrOF3,0,0,1,0,0
a009000002EGl8I,0,0,1,0,0
a009000002EGlhI,0,0,0,1,0
a009000002EGrUl,0,0,2,0,0
a009000002EGrkD,0,0,0,1,0
a009000002EGtUg,0,0,1,4,0
a009000002EGuZ5,0,0,1,0,0
a009000002EGxoU,0,0,4,0,0
a009000002EIAjh,0,0,1,0,0
a009000002EokcW,0,0,0,1,0
a009000002Eokf2,0,0,0,1,0
a009000002EomoV,0,0,1,0,0
a009000002EosnT,0,0,1,0,0
a009000002Eotfh,0,0,2,0,0
a009000002Ep2Ij,0,0,7,4,0
a009000002Ep4lT,0,0,3,0,0
a009000002Ep5bW,0,0,0,1,0
a009000002Ep5bq,0,0,2,0,0
a009000002EpTVq,0,0,1,0,0
a009000002EqlAw,0,0,1,0,0
a009000002FHdvp,0,0,1,0,0
a009000002FI6hF,0,0,1,0,0
a009000002FI6hG,0,0,1,0,0
a009000002FI6hI,0,0,1,0,0
a009000002FI6hM,0,0,2,0,0
a009000002FI6hQ,0,0,1,0,0
a009000002FI6hR,0,0,1,0,0
a009000002FI6hW,0,0,1,0,0
a009000002FI6ha,0,0,2,0,0
a009000002FI6hd,0,0,1,0,0
a009000002FI6hf,0,0,1,0,0
a009000002FI6hi,0,0,1,1,0
a009000002FI6hj,0,0,1,0,0
a009000002FI6hm,0,0,1,0,0
a009000002FI6hn,0,0,1,0,0
a009000002FI6ho,0,0,1,0,0
a009000002FI6hs,0,0,1,0,0
a009000002FI6ht,0,0,1,1,0
a009000002FI6hu,0,0,1,1,0
a009000002FKDS9,0,0,1,0,0
a009000002FL6eU,0,0,2,0,0
a009000002FL6ei,0,0,0,1,0
a009000002FL6es,0,0,1,0,0
a009000002FL6f8,0,0,1,0,0
a009000002FL6fD,0,0,1,1,0
a009000002FL6fV,2,0,4,3,0
a009000002FL6gX,0,0,2,1,0
a009000002FL6gj,1,2,2,0,0
a009000002FL6gn,0,0,0,1,0
a009000002FL6kI,2,0,1,0,0
a009000002FL6kL,0,0,1,3,0
a009000002FL6kd,0,0,1,0,0
a009000002FL6kq,3,1,5,0,0
a009000002GpWtL,0,0,1,0,0
a009000002IVMzX,0,0,2,0,0
a009000002Jb1M6,0,0,1,0,0
a009000002Jbq0g,0,0,0,1,0
a009000002LbSXs,0,1,1,0,0
a009000002LdRTt,0,0,1,0,0
a009000002MQ19M,0,0,1,0,0
a009000002MQ3ZD,0,0,1,0,0
a009000002MQ80l,0,0,1,0,0
a009000002NMB6z,0,0,1,0,0
a009000002NMlRq,0,0,1,0,0
a009000002NMn6F,0,0,1,1,0
a009000002NNUE0,0,0,1,0,0
a009000002NNW1G,0,0,2,1,0
a009000002NyfRV,0,0,1,0,0
a009000002Ow8gS,0,0,1,0,0
a009000002Ow8iS,0,0,1,0,0
a009000002OwnxH,0,0,2,0,0
a009000002PXZQG,0,0,1,0,0
a009000002PXb76,0,0,1,0,0
a009000002Q75Wl,0,0,1,0,0
a009000002SYrPh,0,0,1,1,0
a009000002SYrnT,0,0,0,3,0
a009000002TIu1d,0,0,0,1,0
a009000002TLxIc,0,0,1,0,0
a009000002TaFwa,0,0,6,13,1
a009000002TaGHd,0,0,5,13,1
a009000002TammD,0,0,1,0,0
a009000002UyaUj,0,0,1,0,0
a009000002VGtaR,0,0,1,0,0
a009000002VIgFj,0,0,1,0,0
a009000002VqEa8,2,2,2,0,0
a009000002X5iVR,0,0,1,0,0
a009000002XnIUc,0,0,4,12,1
a009000002YKdL8,0,0,1,0,0
a009000002YKfdK,0,0,0,9,0
a009000002YKfsG,0,0,1,0,0
a009000002YdnSm,0,0,1,0,0
a009000002YdnkU,0,0,1,1,0
a009000002Z4zxP,0,0,1,4,0
a009000002ZqaZv,0,0,1,0,0
a009000002Zqh2Y,0,0,1,0,0
a009000002alw3n,0,0,1,0,0
a009000002alwBe,0,0,1,0,0
a009000002b4xv1,0,0,1,2,0
a009000002b5vOv,1,0,0,0,0
a009000002b6qt5,0,0,1,0,0
a009000002bj2Dr,0,0,1,0,0
a009000002cAGCG,0,0,2,3,0
a009000002cd3RI,0,0,1,1,0
a009000002cd4N7,0,0,1,0,0
a009000002eS4Y1,0,1,0,0,0
a009000002fPq5k,0,0,1,0,0
a009000002fRtbY,0,0,1,0,0
a009000002fS2WU,0,0,0,2,0
a009000002fS2px,0,1,0,0,0
a009000002g8FIp,0,0,1,1,0
a009000002gZYS5,0,0,0,1,0
a009000002gbhBM,0,1,1,0,0
a009000002jXQJp,0,0,0,1,0
a009000002jXQcJ,0,0,0,1,0
a009000002jXQrU,0,0,0,1,0
a009000002jXQru,0,0,0,1,0
a009000002jXQsJ,0,0,0,1,0
a009000002jXQwC,0,0,0,2,1
a009000002jXQz5,0,0,0,9,0
a009000002jXR1Z,0,0,0,1,0
a009000002jXR5s,0,0,0,1,0
a009000002jXRZS,0,0,0,2,0
a009000002jXRaW,0,0,0,1,0
a009000002jXeZ2,0,0,1,0,0
a009000002jXg1k,0,0,0,2,0
a009000002jXg3E,0,0,0,2,0
a009000002jXg6W,0,0,0,2,0
a009000002jXgEA,0,0,0,2,1
a009000002jXgMt,0,0,1,0,0
a009000002jXgPB,0,0,1,1,0
a009000002jZbEf,0,0,1,0,0
a009000002mBXME,0,0,0,1,0
a009000002mEIky,0,0,0,1,0
a009000002p9SSi,0,0,0,1,0
a009000002pAjqm,0,0,0,1,0
a009000002pAwqc,0,0,0,1,0
a009000002pAwrA,0,0,0,1,0
a009000002pAwrL,0,0,0,1,0
a009000002pAwrT,0,0,0,1,0
a009000002pAwrU,0,0,0,1,0
a009000002pAwrz,0,0,0,1,0
a009000002pBIdN,0,0,0,2,0
a009000002pC5xK,0,0,0,1,0
a009000002pDPgw,0,0,0,1,0
a009000002pDRfn,0,0,0,3,0
a009000002s40jW,0,0,0,1,0
a009000002s6HaG,2,37,3,2,0
a009000002s6SGx,0,0,0,1,0
a009000002s6SH2,0,0,0,1,0
a009000002s6SH3,0,0,0,1,0
a009000002s6SH4,0,0,0,1,0
a009000002s6SH5,0,0,0,1,0
a009000002s6SH7,0,0,0,1,0
a009000002s6SHA,0,0,0,1,0
a009000002s6SHB,0,0,0,1,0
a009000002s6SHI,0,0,0,2,0
a009000002s6SHO,0,0,0,1,0
a009000002s6SHP,0,0,0,1,0
a009000002s6SHQ,0,0,0,1,0
a009000002s6SHR,0,0,0,1,1
a009000002s6SHT,0,0,0,1,0
a009000002s6SHU,0,0,0,1,0
a009000002s6hhq,0,0,0,1,0
a009000002s6hiK,0,0,0,1,0
a009000002vFIKT,0,0,0,1,0
a009000002vG3PA,0,0,0,1,0
a009000002vGUcA,0,0,0,4,0
a009000002vGUcb,0,0,0,3,0
a009000002vGekx,0,0,0,1,0
a009000002vHTYE,0,0,0,1,0
a009000002vHUPv,0,0,0,1,0
a009000002vHV9i,0,0,0,1,0
a009000002vHeZG,0,0,0,3,0
a009000002vI5cc,0,0,0,1,0
a009000002yMSEi,0,0,0,1,0
a009000002yMSZB,0,0,0,1,0
a009000002yMVmb,0,0,0,1,0
a009000002yNDGP,0,0,0,2,0
a009000002yNDLM,0,0,0,2,0
a009000002yNEoW,0,0,0,1,0
a009000002yNgLP,0,0,0,2,0
a009000002yNgvW,0,0,0,1,0
a009000002yNh8g,0,0,0,2,0
a009000002yOPJU,0,0,0,2,0
a009000002yOdpp,0,0,0,1,0
a0090000030JmCt,0,0,0,2,0
a0090000030K1M4,0,0,0,1,0
a0090000030K8Os,0,0,0,1,0
a0090000030LKS7,0,0,0,1,0
a0090000030LNUf,0,0,0,4,0
a0090000030LNyi,0,0,0,2,0
a0090000030LZxF,0,0,0,1,0
a0090000030ML8K,0,0,0,1,0
a0090000030MUbq,0,0,0,1,0
a0090000030MUu9,0,0,0,2,0
a0090000030Msks,0,0,0,1,0
a0090000030MsuX,0,0,0,1,0
a0090000030NT7T,0,0,0,1,0
a0090000030NedP,0,0,0,1,0
a0090000030Ns8Y,0,0,0,1,0
a0090000030NsDx,0,0,0,2,0
a0090000030NsL6,0,0,0,1,0
a0090000030NseD,0,0,0,1,0
a0090000030Nsnp,0,0,0,1,0
a0090000030Nt9Q,0,0,0,3,0
a0090000030NtCQ,0,0,0,1,0
a0090000030NuNx,0,0,0,1,0
a0090000030NufZ,0,0,0,1,0
a0090000030NugK,0,0,0,3,0
a0090000030Nuhg,0,0,0,1,0
a0090000030NujM,0,0,0,1,0
a0090000033hfn3,0,0,0,1,0
a0090000033hhpA,0,0,0,1,0
a0090000033hj0l,0,0,0,1,0
a0090000033hj7D,0,0,0,1,0
a0090000033hsVj,0,0,0,2,0
a0090000033hvqx,0,4,0,1,0
a0090000033iJwe,0,0,0,1,0
a0090000033iPS1,0,0,0,1,0
a0090000033iPxU,0,0,0,1,0
a0090000033iQkE,0,0,0,1,0
a0090000033iQp6,0,0,0,1,0
a0090000033iRKR,0,0,0,1,0
a0090000033iRbM,0,0,0,2,0
a0090000033iSXd,0,0,0,1,0
a0090000033iSbQ,0,0,0,2,0
a0090000033iUAt,0,0,0,1,0
a0090000033iWcp,0,0,0,1,0
a0090000033iWfo,0,0,0,2,0
a0090000033iWgT,0,0,0,1,0
a0090000033ic4W,0,0,0,2,0
a0090000033ieIF,0,0,3,2,0
a0090000033ifBI,0,0,0,1,0
a0090000033ifYZ,0,0,0,1,0
a0090000033ioFW,0,0,0,1,0
a0090000033ioUT,0,0,0,3,0
a0090000033iocS,0,0,0,1,0
a0090000033ipLo,0,0,0,1,0
a0090000033ipTf,0,0,0,3,0
a0090000033is9q,0,0,0,1,0
a0090000033j0kY,0,0,0,3,0
a0090000033j0sj,0,0,0,2,0
a0090000033j1E4,0,0,0,2,0
a0090000033j2uL,0,0,0,1,0
a0090000033j4dq,0,0,0,1,0
a0090000033jDzO,0,0,0,1,0
a0090000033jTf7,0,0,0,1,0
a0090000033jTkL,0,0,0,1,0
a0090000033jfHW,0,0,0,2,0
a0090000033jlPx,0,0,0,3,0
a0090000033jo2v,0,0,0,1,0
a0090000033joDH,0,0,0,1,0
a0090000033js64,0,0,0,1,0
a0090000033jsM8,0,0,0,1,0
a0090000033jsVp,0,0,0,1,0
a0090000033jsqV,0,0,0,1,0
a0090000033jszW,0,0,0,3,0
a0090000033jtf8,0,0,0,2,0
a0090000033ju0O,0,0,0,1,0
a0090000033kM41,0,0,0,3,0
a0090000033lIbG,0,0,0,1,0
a0090000033lKPE,0,0,0,1,0
a0090000033lgaI,0,0,0,5,0
a0090000036lDjS,0,0,0,1,0
a0090000036lSIB,0,0,0,1,0
a0090000036nmCZ,0,0,0,1,0
a0090000036nxAv,0,0,0,1,0
a0090000036nxRj,0,0,0,2,0
a0090000036oLjL,0,0,0,1,0
a0090000036oM0R,0,0,0,1,0
a0090000036oMNp,0,0,0,1,0
a0090000036oMcH,0,0,0,2,0
a009000003A8vRZ,0,0,0,1,0
a009000003A8wKn,0,0,1,2,0
a009000003A8wSu,0,0,0,2,0
a009000003A99LK,0,0,0,1,0
a009000003A99Mh,0,0,0,1,0
a009000003A99Qo,0,0,0,1,0
a009000003A99Tx,0,0,0,1,0
a009000003A99f0,0,0,0,1,0
a009000003A99il,0,0,0,2,0
a009000003A99kC,0,0,0,1,0
a009000003A9KBp,0,0,0,1,0
a009000003A9KCQ,0,0,0,1,0
a009000003A9KEP,0,0,0,1,0
a009000003A9Ksj,0,0,0,1,0
a009000003A9Ktt,0,0,0,1,0
a009000003A9L0J,0,0,0,1,0
a009000003A9LJS,0,0,0,1,0
a009000003AAHar,0,0,0,1,0
a009000003AAHnr,0,0,0,2,0
a009000003AAHvu,0,0,0,1,0
a009000003AATVe,0,0,0,1,0
a009000003ABdQh,0,0,0,1,0
a009000003AC2EC,0,0,0,1,0
a009000003AC2EG,0,0,0,1,0
a009000003EKoag,0,0,0,1,0
a009000003ELQgn,0,0,0,1,0
a009000003ENgp4,0,0,0,1,0
a009000003EOLhh,0,0,0,1,0
a009000003EOLl3,0,0,0,1,0
a009000003EOLnB,0,0,0,1,0
a009000003GRLR3,0,0,0,1,0
a009000003GRLY7,0,0,0,1,0
a009000003GRNRc,0,0,0,1,0
a009000003GRZqP,0,0,0,1,0
a009000003GRZst,0,0,0,1,0
a009000003GRay6,0,0,0,1,0
a009000003GRbSL,0,0,0,1,0
a009000003GRbTK,0,0,0,1,0
a009000003GRbTz,0,0,0,1,0
a009000003GT4IT,0,0,0,1,0
a009000003GTrIw,0,0,0,2,0
a009000003NAOWC,0,0,0,3,1
a009000003NAQCn,0,0,0,1,0
a009000003NAfnC,0,0,0,1,0
a009000003NAfnD,0,0,0,1,0
a009000003NAfnH,0,0,0,1,0
a009000003NAfnR,0,0,0,1,0
a009000003NAfnS,0,0,0,1,0
a009000003NAfnU,0,0,0,1,0
a009000003NAfnX,0,0,0,1,0
a009000003NAfnY,0,0,0,1,0
a009000003NAfnb,0,0,0,1,0
a009000003NAfnc,0,0,0,1,0
a009000003NAfnd,0,0,0,1,0
a009000003NAfnj,0,0,0,1,0
a009000003NAfnn,0,0,0,1,0
a009000003NAfnq,0,0,0,1,0
a009000003NAfnt,0,0,0,1,0
a009000003NAfnu,0,0,0,1,0
a009000003NAfny,0,0,0,1,0
a009000003NAfnz,0,0,0,1,0
a009000003NAfo7,0,0,0,1,0
a009000003NAfoE,0,0,0,1,0
a009000003NAfoG,0,0,0,1,0
a009000003NAfoJ,0,0,0,1,0
a009000003NAfoL,0,0,0,1,0
a009000003NAfoR,0,0,0,1,0
a009000003NAfoS,0,0,0,1,0
a009000003NAfoU,0,0,0,1,0
a009000003NAfoV,0,0,0,1,0
a009000003NAfoW,0,0,0,1,0
a009000003NAfoX,0,0,0,1,0
a009000003NAfoZ,0,0,0,1,0
a009000003NAfoc,0,0,0,1,0
a009000003NAfod,0,0,0,1,0
a009000003NAfzg,0,0,0,1,0
a009000003NAkKr,0,0,0,1,0
a009000003PA2F5,0,0,0,1,0
a009000003PA4dt,0,0,0,1,0
a009000003PCEwg,0,0,0,1,0
a009000003PDokd,0,0,0,1,0
a009000003PDqfS,0,0,0,1,0
a009000003Qvsf4,0,0,0,1,0
a009000003QxDv2,0,0,0,1,0
a009000003QxlQG,0,0,0,1,0
a009000003QxmfD,0,0,0,1,0
a009000003QySbp,0,0,0,1,0
a009000003QySf0,0,0,0,1,0
a009000003QySgn,0,0,0,1,0
a009000003QySiL,0,0,0,1,0
a009000003QySji,0,0,0,1,0
a009000003QySld,0,0,0,1,0
a009000003QySnx,0,0,0,1,0
a009000003QySp1,0,0,0,1,0
a009000003QySrk,0,0,0,1,0
a009000003QyStt,0,0,0,1,0
a009000003QySxS,0,0,0,1,0
a009000003QySyq,0,0,0,1,0
a009000003QyTqg,0,0,0,2,0
a009000003QyTuv,0,0,0,1,0
a009000003QyTxD,0,0,0,1,0
a009000003QyU3T,0,0,0,1,0
a009000003QyWul,0,0,0,1,0
a009000003SV9BY,0,0,0,1,0
a009000003SVQKq,0,0,0,1,0
a009000003U1JLK,0,0,0,0,1
a009000003WVb9z,0,0,0,1,0
a009000003WVbHc,0,0,0,1,0
a009000003YMW38,0,0,0,0,1
a009000003YMsEl,0,0,0,0,1
a009000003YNCvv,0,0,0,0,1
a009000003YNDMT,0,0,0,0,1
a009000003YNDWQ,0,0,0,0,1
a009000003YNDzD,0,0,0,0,1
a009000003YNjaC,0,0,0,0,1
a0090000004GDHG,2,4,2,2,0
a0090000004GDT4,3,2,1,1,0
a0090000004GDZ3,1,1,1,0,0
a0090000004GEDg,3,11,4,11,0
a0090000004GEOK,0,1,2,0,0
a0090000004GEYI,2,0,1,0,0
a0090000004GEle,1,2,2,0,0
a0090000004GEwU,2,0,1,0,0
a0090000004GEzy,1,0,0,0,0
a0090000004GFjx,1,0,0,0,0
a0090000004GNR9,4,0,2,2,0
a0090000004GOAX,1,0,3,12,0
a0090000004GOnX,2,2,1,0,0
a0090000004GOno,1,0,0,0,0
a0090000004GOpS,0,2,0,2,0
a0090000004GOta,0,2,0,0,0
a0090000004GPBm,1,0,0,0,0
a0090000004GPLv,1,0,0,0,0
a0090000004GQP7,3,0,0,0,0
a0090000004GQRU,1,0,0,0,0
a0090000004GQg7,0,0,1,0,0
a0090000004GZ1i,0,1,1,0,0
a0090000004GZHI,1,0,0,0,0
a0090000004Ga0U,0,1,1,11,1
a0090000004GaAf,1,3,1,0,0
a0090000004GkPJ,1,3,5,1,0
a0090000004gnrR,1,3,3,1,0
a0090000004hQ5A,2,1,2,0,0
a0090000005J0mY,1,3,3,3,0
a0090000009b5WQ,0,2,0,1,0
a0090000009b5hX,0,0,0,1,0
a0090000009b5iL,1,0,0,0,0
a0090000009b5iS,1,0,0,0,0
a0090000009b5jQ,1,0,1,0,0
a0090000009b5jX,3,1,1,0,0
a0090000009b5lY,0,2,2,0,0
a0090000009b5mW,1,0,0,0,0
a0090000009b5nK,3,1,1,11,0
a0090000009b5oi,0,0,2,0,0
a0090000009b5p2,1,0,2,2,0
a0090000009b5rp,2,0,0,0,0
a0090000009b5td,0,0,1,0,0
a0090000009b5th,0,1,0,0,0
a0090000009b5u3,0,0,1,0,0
a0090000009b5vI,0,0,1,0,0
a0090000009b5w8,1,0,0,0,0
a0090000009b5wh,1,0,0,0,0
a0090000009b5xt,0,1,1,0,0
a0090000009b5xw,1,0,0,0,0
a0090000009b5y2,1,3,0,2,0
a0090000009b5zT,1,2,1,5,0
a0090000009b63T,0,2,0,0,0
a0090000009b63m,1,0,0,0,0
a0090000009b64t,0,0,1,3,0
a0090000009b64v,1,0,0,0,0
a0090000009b667,1,0,0,1,0
a0090000009b670,1,0,0,0,0
a0090000009b67F,1,0,0,0,0
a0090000009b67J,0,1,0,0,0
a0090000009b67R,1,0,0,0,0
a0090000009b67b,1,0,0,0,0
a0090000009b67n,1,0,0,0,0
a0090000009b6AY,3,1,2,0,0
a0090000009b6Be,1,2,2,1,0
a0090000009b6C1,1,0,0,0,0
a0090000009b6C5,0,0,0,1,0
a0090000009b6DS,0,2,0,3,0
a0090000009b6Df,2,0,0,0,0
a0090000009b6Er,65,129,30,25,2
a0090000009b6Fz,1,0,0,0,0
a0090000009b6G0,0,3,1,1,0
a0090000009b6G1,0,0,2,1,0
a0090000009b6Gw,1,0,0,0,0
a0090000009b6Ik,0,0,0,1,0
a0090000009b6Jk,1,3,0,0,0
a0090000009b6LE,1,0,0,0,0
a0090000009b6LJ,1,0,0,0,0
a0090000009b6Lc,2,0,0,0,0
a0090000009b6Lm,1,0,0,0,0
a0090000009b6MN,1,0,0,0,0
a0090000009b6O7,2,4,3,0,0
a0090000009b6S9,1,0,0,0,0
a0090000009b6Sh,2,0,0,1,0
a0090000009b6Sn,0,0,1,1,0
a0090000009b6Sx,0,0,3,1,0
a0090000009b6Vt,5,2,0,0,0
a0090000009b6WC,0,0,1,1,0
a0090000009b6ZF,0,1,0,0,0
a0090000009b6Zi,1,0,0,0,0
a0090000009b6Zs,1,2,0,1,0
a0090000009b6aS,2,1,1,0,0
a0090000009b6cy,0,1,0,0,0
a0090000009b6eZ,0,0,1,0,0
a0090000009b6fQ,1,0,0,0,0
a0090000009b6gO,0,0,0,1,0
a0090000009b6gv,1,0,0,0,0
a0090000009b6oM,1,0,0,0,0
a0090000009b6oT,1,0,0,0,0
a0090000009vyft,5,0,0,0,0
a009000000AUL9O,1,0,0,0,0
a009000000AUL9Y,4,0,0,0,0
a009000000AULAC,10,3,0,0,0
a009000000BieVw,3,0,0,0,0
a009000000Bj1zE,1,0,0,0,0
a009000000BjCXa,1,0,0,0,0
a009000000BjKkC,1,0,0,0,0
a009000000CQiR1,1,0,0,0,0
a009000000DTULb,1,0,0,0,0
a009000000DTULe,1,0,0,0,0
a009000000DTULk,1,0,0,0,0
a009000000DTULr,1,0,0,0,0
a009000000DTULu,1,0,0,0,0
a009000000DTULx,1,0,0,0,0
a009000000DTUMA,1,0,0,0,0
a009000000DTUMO,1,0,0,0,0
a009000000DTUMV,1,0,0,0,0
a009000000DTrt3,4,0,0,0,0
a009000000DUFXu,1,0,0,0,0
a009000000DVq73,2,0,0,0,0
a009000000DVq74,1,0,0,0,0
a009000000DVq75,1,0,0,0,0
a009000000DVq76,1,0,0,0,0
a009000000DVq77,1,0,0,0,0
a009000000DVq78,1,0,0,0,0
a009000000DVq79,1,0,0,0,0
a009000000DVq7B,1,0,0,0,0
a009000000DVq7C,2,0,0,0,0
a009000000DVq7D,1,0,0,0,0
a009000000DVq7E,1,0,0,0,0
a009000000DVq7G,2,0,0,0,0
a009000000DWEQO,1,0,0,0,0
a009000000DWEQV,1,0,0,0,0
a009000000DWEQW,1,0,0,0,0
a009000000DWEQX,1,0,0,0,0
a009000000DWEQa,1,0,0,0,0
a009000000DWEQb,1,0,0,0,0
a009000000DWEQc,2,0,0,0,0
a009000000DWETH,2,0,0,0,0
a009000000DWETQ,1,2,0,2,0
a009000000DWETS,1,0,0,0,0
a009000000DWETV,1,0,0,0,0
a009000000DWETW,1,0,0,0,0
a009000000DWETp,1,0,0,0,0
a009000000DWETv,1,0,0,0,0
a009000000DWETx,1,0,0,0,0
a009000000DWEU4,1,0,0,0,0
a009000000DWEUN,1,0,0,0,0
a009000000DWEUZ,1,0,0,0,0
a009000000DWEUb,1,0,0,0,0
a009000000DWEUr,1,0,0,0,0
a009000000DWEUu,1,0,0,0,0
a009000000DWEV5,1,0,0,0,0
a009000000DWEV6,1,0,0,0,0
a009000000DWEV8,1,0,0,0,0
a009000000DWEV9,1,0,0,0,0
a009000000DWEVC,1,0,0,0,0
a009000000DWEVE,1,0,0,0,0
a009000000DWEVF,1,0,0,0,0
a009000000DWEVG,1,0,0,0,0
a009000000DWEVI,1,0,0,0,0
a009000000DWEVM,1,0,0,0,0
a009000000DWEVR,1,0,0,0,0
a009000000DWEVZ,1,0,0,0,0
a009000000DWEVb,1,0,0,0,0
a009000000DWEVc,1,0,0,0,0
a009000000DWEVe,1,0,0,0,0
a009000000DXUPK,1,0,0,0,0
a009000000G6c3g,1,0,0,0,0
a009000000G6cIC,1,0,0,0,0
a009000000G6chC,1,0,0,0,0
a009000000G6oVW,1,0,0,0,0
a009000000G6ogU,1,0,0,0,0
a009000000G6qMW,1,0,0,0,0
a009000000G6qe3,1,0,0,0,0
a009000000G6qfG,1,0,0,0,0
a009000000G6sUO,1,0,0,0,0
a009000000G6scB,1,0,0,0,0
a009000000G6seg,1,0,0,0,0
a009000000G6tXJ,1,0,0,0,0
a009000000G6tuE,1,0,0,0,0
a009000000G6u5y,1,0,0,0,0
a009000000G6vbk,1,0,0,0,0
a009000000HSUWk,1,0,0,0,0
a009000000HSV4q,2,1,1,1,0
a009000000HSsDA,1,0,0,0,0
a009000000HnHVQ,1,0,0,0,0
a009000000HnHVU,11,6,0,0,0
a009000000HnHVd,1,0,0,0,0
a009000000HnHVo,1,0,0,0,0
a009000000HnfZ3,1,0,0,0,0
a009000000I8za0,3,0,0,0,0
a009000000IfVch,1,0,0,0,0
a009000000IfeSd,2,0,0,0,0
a009000000Ig2BD,1,0,0,0,0
a009000000It97M,1,0,0,0,0
a009000000It97N,1,0,0,0,0
a009000000It97P,1,0,0,0,0
a009000000Itj1b,1,0,0,0,0
a009000000JN9rA,1,1,0,0,0
a009000000JNAUR,1,0,0,0,0
a009000000JNU4T,1,0,0,0,0
a009000000JO7Cx,0,1,0,0,0
a009000000JqdvV,1,0,0,0,0
a009000000JrN79,1,1,0,0,0
a009000000JsZ6s,2,0,0,0,0
a009000000KIUjz,1,0,0,0,0
a009000000KIWOr,1,0,0,0,0
a009000000KIcGZ,1,0,0,0,0
a009000000KIgvN,1,1,0,1,0
a009000000KmxF8,1,0,0,0,0
a009000000KmziM,1,2,0,0,0
a009000000KniZR,0,1,0,0,0
a009000000KoLcH,1,0,0,0,0
a009000000KoUku,1,0,0,0,0
a009000000KpBbw,1,1,0,0,0
a009000000KpJfv,3,4,2,0,0
a009000000KpJpY,0,2,0,0,0
a009000000KpTrD,1,0,0,0,0
a009000000KpWpo,2,0,0,0,0
a009000000KqdoN,1,0,0,0,0
a009000000LKFRe,4,6,1,6,0
a009000000LKcIG,1,0,0,0,0
a009000000LKzry,2,0,0,0,0
a009000000LKzzq,0,1,0,0,0
a009000000LL11W,1,0,0,0,0
a009000000LL1fg,4,1,0,0,0
a009000000LL1uJ,1,0,0,1,0
a009000000LLQxm,1,1,0,1,0
a009000000LLSlf,1,2,0,1,0
a009000000LLWDc,1,0,0,0,0
a009000000LLk4O,1,0,0,0,0
a009000000LLrum,1,1,1,0,0
a009000000LN6k1,1,0,0,0,0
a009000000Mm9J6,1,0,0,0,0
a009000000MmBrX,0,0,0,2,0
a009000000Of09S,1,0,0,0,0
a009000000Or1fp,1,0,0,0,0
a009000000Or1gQ,1,3,0,1,0
a009000000Or1gT,1,1,0,0,0
a009000000QCWUt,1,0,0,0,0
a009000000QCWeo,2,0,0,0,0
a009000000QCjvd,1,3,1,3,0
a009000000QDWD7,1,0,0,0,0
a009000000QDYVG,1,6,0,2,0
a009000000QDbjO,1,0,0,0,0
a009000000QDboA,1,0,0,0,0
a009000000QEdSR,1,3,0,2,0
a009000000QEg3f,1,0,0,0,0
a009000000QGItm,2,0,0,0,0
a009000000Qttyu,1,0,0,0,0
a009000000Quhku,2,0,0,0,0
a009000000QuvYv,1,0,0,0,0
a009000000REMfK,1,0,0,0,0
a009000000RH6UU,1,0,0,0,0
a009000000RH6UY,1,0,0,0,0
a009000000RH6Ui,1,0,0,0,0
a009000000RH6Uk,1,0,0,0,0
a009000000RH6Uq,2,0,0,0,0
a009000000RH6Ut,1,0,0,0,0
a009000000RH6V6,1,0,0,0,0
a009000000RH6V8,1,0,0,0,0
a009000000RH6VJ,1,0,0,0,0
a009000000RH6VS,1,0,0,0,0
a009000000RH6Vc,2,0,0,0,0
a009000000RH6Vg,1,0,0,0,0
a009000000RH6Vr,1,0,0,0,0
a009000000RH6W5,1,0,0,0,0
a009000000TOfRM,1,0,0,0,0
a009000000TOfRN,1,0,0,0,0
a009000000TOfRP,1,0,0,0,0
a009000000TOfRR,1,0,0,0,0
a009000000TOfRT,2,0,0,0,0
a009000000TOfRW,1,0,0,0,0
a009000000TOfRX,1,0,0,0,0
a009000000TOfRZ,1,0,0,0,0
a009000000TOfRb,1,0,0,0,0
a009000000TOfRf,1,0,0,0,0
a009000000TOfRg,1,0,0,0,0
a009000000TOfRh,1,0,0,0,0
a009000000TOfRs,1,0,0,0,0
a009000000TOfRt,1,0,0,0,0
a009000000TOfRu,1,0,0,0,0
a009000000TOfRx,1,0,0,0,0
a009000000TOfS3,1,0,0,0,0
a009000000TOfS5,1,0,0,0,0
a009000000TOfS9,1,0,0,0,0
a009000000TOfSC,1,0,0,0,0
a009000000TOfSF,1,0,0,0,0
a009000000TOfSK,1,0,0,0,0
a009000000TOfSO,1,0,0,0,0
a009000000TOfSV,1,0,0,0,0
a009000000TOfSW,1,0,0,0,0
a009000000TOfSY,1,0,0,0,0
a009000000TOfSc,1,0,0,0,0
a009000000TOfSe,1,0,0,0,0
a009000000TOfSf,1,0,0,0,0
a009000000TOfSg,1,0,0,0,0
a009000000TOfSi,1,0,0,0,0
a009000000TOfSq,1,0,0,0,0
a009000000TOfSy,1,0,0,0,0
a009000000TOfT6,1,0,0,0,0
a009000000TOfT7,1,0,0,0,0
a009000000TOfTD,1,0,0,0,0
a009000000TOfTE,1,0,0,0,0
a009000000TOfTI,1,0,0,0,0
a009000000TOfTJ,1,0,0,0,0
a009000000TOfTM,1,0,0,0,0
a009000000TOmyC,1,0,0,0,0
